model_name,month_date,target_month,portfolio,portfolio_return_percent,benchmark_return_percent,mean_fund_excess_return_percent,funds,excess_return_percent,excess_difference
Combination,2024-03-01,2024-04-01,1,3.6447355000000003,4.533622,-0.8888864999999999,2,-0.8888864999999999,0.0
Combination,2024-03-01,2024-04-01,2,4.020038,4.533622,-0.513584,1,-0.5135840000000007,-6.661338147750939e-16
Combination,2024-03-01,2024-04-01,3,5.1028205,4.533622,0.5691985000000002,2,0.5691984999999997,-4.440892098500626e-16
Combination,2024-03-01,2024-04-01,4,4.623961,4.533622,0.090339,1,0.09033900000000017,1.6653345369377348e-16
Combination,2024-03-01,2024-04-01,5,4.8688525,4.533622,0.3352305,2,0.33523049999999976,-2.220446049250313e-16
Combination,2024-03-01,2024-04-01,6,3.1763845,4.533622,-1.3572375,2,-1.3572375,0.0
Combination,2024-03-01,2024-04-01,7,3.655039,4.533622,-0.878583,1,-0.8785830000000003,-3.3306690738754696e-16
Combination,2024-03-01,2024-04-01,8,3.5953615,4.533622,-0.9382605,2,-0.9382605000000002,-1.1102230246251565e-16
Combination,2024-03-01,2024-04-01,9,5.082646,4.533622,0.549024,1,0.5490240000000002,2.220446049250313e-16
Combination,2024-03-01,2024-04-01,10,3.6447355,4.533622,-0.8888865,2,-0.8888865000000004,-3.3306690738754696e-16
Combination,2024-03-01,2024-04-01,11,3.620762,4.533622,-0.91286,2,-0.9128600000000002,-2.220446049250313e-16
Combination,2024-03-01,2024-04-01,12,4.220808,4.533622,-0.312814,1,-0.31281400000000037,-3.885780586188048e-16
Combination,2024-03-01,2024-04-01,13,3.4081409999999996,4.533622,-1.125481,2,-1.1254810000000006,-6.661338147750939e-16
Combination,2024-03-01,2024-04-01,14,3.601527,4.533622,-0.932095,1,-0.9320950000000003,-3.3306690738754696e-16
Combination,2024-03-01,2024-04-01,15,4.9994485,4.533622,0.46582650000000003,2,0.4658264999999995,-5.551115123125783e-16
Combination,2024-03-01,2024-04-01,16,3.854471,4.533622,-0.6791510000000001,2,-0.6791510000000001,0.0
Combination,2024-03-01,2024-04-01,17,4.089111,4.533622,-0.444511,1,-0.4445110000000003,-3.3306690738754696e-16
Combination,2024-03-01,2024-04-01,18,5.103775000000001,4.533622,0.570153,2,0.5701530000000004,3.3306690738754696e-16
Combination,2024-03-01,2024-04-01,19,3.011712,4.533622,-1.52191,1,-1.52191,0.0
Combination,2024-04-01,2024-05-01,0,1.365489,0.731367,0.634122,2,0.634122,0.0
Combination,2024-04-01,2024-05-01,1,0.9592149999999999,0.731367,0.22784800000000002,2,0.22784799999999994,-8.326672684688674e-17
Combination,2024-04-01,2024-05-01,2,4.345069,0.731367,3.613702,1,3.6137019999999995,-4.440892098500626e-16
Combination,2024-04-01,2024-05-01,3,1.6963035,0.731367,0.9649365,2,0.9649365,0.0
Combination,2024-04-01,2024-05-01,4,0.30065,0.731367,-0.430717,1,-0.430717,0.0
Combination,2024-04-01,2024-05-01,5,1.2384979999999999,0.731367,0.507131,2,0.5071309999999999,-1.1102230246251565e-16
Combination,2024-04-01,2024-05-01,6,-0.4340485,0.731367,-1.1654155000000002,2,-1.1654155,2.220446049250313e-16
Combination,2024-04-01,2024-05-01,7,2.098992,0.731367,1.367625,1,1.3676249999999999,-2.220446049250313e-16
Combination,2024-04-01,2024-05-01,8,1.289202,0.731367,0.557835,2,0.557835,0.0
Combination,2024-04-01,2024-05-01,9,1.890275,0.731367,1.158908,1,1.1589079999999998,-2.220446049250313e-16
Combination,2024-04-01,2024-05-01,10,1.6914125000000002,0.731367,0.9600455,2,0.9600455000000002,2.220446049250313e-16
Combination,2024-04-01,2024-05-01,11,1.4303205,0.731367,0.6989535,2,0.6989535000000001,1.1102230246251565e-16
Combination,2024-04-01,2024-05-01,12,1.342812,0.731367,0.611445,1,0.6114449999999999,-1.1102230246251565e-16
Combination,2024-04-01,2024-05-01,13,1.685819,0.731367,0.954452,2,0.954452,0.0
Combination,2024-04-01,2024-05-01,14,1.756638,0.731367,1.025271,1,1.025271,0.0
Combination,2024-04-01,2024-05-01,15,0.21777500000000005,0.731367,-0.513592,2,-0.5135919999999999,1.1102230246251565e-16
Combination,2024-04-01,2024-05-01,16,1.260348,0.731367,0.528981,2,0.528981,0.0
Combination,2024-04-01,2024-05-01,17,1.317161,0.731367,0.585794,1,0.585794,0.0
Combination,2024-04-01,2024-05-01,18,2.5061485,0.731367,1.7747815,2,1.7747815,0.0
Combination,2024-04-01,2024-05-01,19,2.278237,0.731367,1.54687,1,1.5468699999999997,-2.220446049250313e-16
Combination,2024-05-01,2024-06-01,0,7.261967,7.051242,0.21072500000000002,2,0.21072500000000005,2.7755575615628914e-17
Combination,2024-05-01,2024-06-01,1,7.397363499999999,7.051242,0.34612149999999997,2,0.34612149999999886,-1.1102230246251565e-15
Combination,2024-05-01,2024-06-01,2,5.385779,7.051242,-1.665463,1,-1.665463,0.0
Combination,2024-05-01,2024-06-01,3,7.6048995,7.051242,0.5536575,2,0.5536574999999999,-1.1102230246251565e-16
Combination,2024-05-01,2024-06-01,4,4.568717,7.051242,-2.482525,1,-2.482525,0.0
Combination,2024-05-01,2024-06-01,5,6.774901,7.051242,-0.276341,2,-0.2763410000000004,-3.885780586188048e-16
Combination,2024-05-01,2024-06-01,6,5.9353735,7.051242,-1.1158685,2,-1.1158685000000004,-4.440892098500626e-16
Combination,2024-05-01,2024-06-01,7,5.823164,7.051242,-1.228078,1,-1.228078,0.0
Combination,2024-05-01,2024-06-01,8,5.3731124999999995,7.051242,-1.6781294999999998,2,-1.6781295000000007,-8.881784197001252e-16
Combination,2024-05-01,2024-06-01,9,8.539354,7.051242,1.488112,1,1.4881119999999992,-8.881784197001252e-16
Combination,2024-05-01,2024-06-01,10,7.760734,7.051242,0.709492,2,0.709492,0.0
Combination,2024-05-01,2024-06-01,11,8.277089499999999,7.051242,1.2258475,2,1.2258474999999986,-1.3322676295501878e-15
Combination,2024-05-01,2024-06-01,12,7.270235,7.051242,0.218993,1,0.21899299999999933,-6.661338147750939e-16
Combination,2024-05-01,2024-06-01,13,6.23754,7.051242,-0.813702,2,-0.8137020000000001,-1.1102230246251565e-16
Combination,2024-05-01,2024-06-01,14,6.364508,7.051242,-0.686734,1,-0.6867340000000004,-4.440892098500626e-16
Combination,2024-05-01,2024-06-01,15,8.347418,7.051242,1.296176,2,1.296175999999999,-8.881784197001252e-16
Combination,2024-05-01,2024-06-01,16,7.029223999999999,7.051242,-0.022017999999999982,2,-0.02201800000000098,-9.992007221626409e-16
Combination,2024-05-01,2024-06-01,17,5.210036,7.051242,-1.841206,1,-1.8412060000000006,-6.661338147750939e-16
Combination,2024-05-01,2024-06-01,18,7.7580685,7.051242,0.7068265,2,0.7068265,0.0
Combination,2024-05-01,2024-06-01,19,8.367259,7.051242,1.316017,1,1.3160170000000004,4.440892098500626e-16
Combination,2024-06-01,2024-07-01,0,4.2435385,4.390997,-0.14745849999999994,2,-0.14745849999999994,0.0
Combination,2024-06-01,2024-07-01,1,3.286489,4.390997,-1.104508,2,-1.1045079999999996,4.440892098500626e-16
Combination,2024-06-01,2024-07-01,2,3.994447,4.390997,-0.39655,1,-0.3965499999999995,4.996003610813204e-16
Combination,2024-06-01,2024-07-01,3,3.628619,4.390997,-0.762378,2,-0.7623779999999996,4.440892098500626e-16
Combination,2024-06-01,2024-07-01,4,2.7335715,4.390997,-1.6574255,2,-1.6574254999999996,4.440892098500626e-16
Combination,2024-06-01,2024-07-01,5,5.221113,4.390997,0.830116,1,0.8301160000000003,3.3306690738754696e-16
Combination,2024-06-01,2024-07-01,6,3.4917995,4.390997,-0.8991975,2,-0.8991974999999996,3.3306690738754696e-16
Combination,2024-06-01,2024-07-01,7,2.956674,4.390997,-1.434323,2,-1.4343229999999996,4.440892098500626e-16
Combination,2024-06-01,2024-07-01,8,4.793368,4.390997,0.402371,1,0.4023710000000005,4.996003610813204e-16
Combination,2024-06-01,2024-07-01,9,2.555876,4.390997,-1.835121,2,-1.8351209999999996,4.440892098500626e-16
Combination,2024-06-01,2024-07-01,10,2.9385855000000003,4.390997,-1.4524115000000002,2,-1.4524114999999993,8.881784197001252e-16
Combination,2024-06-01,2024-07-01,11,2.29958,4.390997,-2.091417,1,-2.0914169999999994,4.440892098500626e-16
Combination,2024-06-01,2024-07-01,12,2.8191664999999997,4.390997,-1.5718305,2,-1.5718305,0.0
Combination,2024-06-01,2024-07-01,13,3.0215199999999998,4.390997,-1.369477,2,-1.3694769999999998,2.220446049250313e-16
Combination,2024-06-01,2024-07-01,14,3.02596,4.390997,-1.365037,1,-1.3650369999999996,4.440892098500626e-16
Combination,2024-06-01,2024-07-01,15,2.903919,4.390997,-1.487078,2,-1.4870779999999995,4.440892098500626e-16
Combination,2024-06-01,2024-07-01,16,3.2143740000000003,4.390997,-1.176623,2,-1.1766229999999993,6.661338147750939e-16
Combination,2024-06-01,2024-07-01,17,3.305034,4.390997,-1.085963,1,-1.0859629999999996,4.440892098500626e-16
Combination,2024-06-01,2024-07-01,18,3.072564,4.390997,-1.3184330000000002,2,-1.3184329999999997,4.440892098500626e-16
Combination,2024-06-01,2024-07-01,19,4.664275,4.390997,0.273278,1,0.27327800000000035,3.3306690738754696e-16
Combination,2024-07-01,2024-08-01,0,1.86904,1.035556,0.833484,2,0.8334840000000001,1.1102230246251565e-16
Combination,2024-07-01,2024-08-01,1,2.0611435,1.035556,1.0255875,2,1.0255875,0.0
Combination,2024-07-01,2024-08-01,2,2.20138,1.035556,1.165824,1,1.165824,0.0
Combination,2024-07-01,2024-08-01,3,2.4696925,1.035556,1.4341365,2,1.4341365,0.0
Combination,2024-07-01,2024-08-01,4,1.858956,1.035556,0.8234,2,0.8234000000000001,1.1102230246251565e-16
Combination,2024-07-01,2024-08-01,5,2.508834,1.035556,1.473278,1,1.4732779999999999,-2.220446049250313e-16
Combination,2024-07-01,2024-08-01,6,1.8525395,1.035556,0.8169835000000001,2,0.8169835000000001,0.0
Combination,2024-07-01,2024-08-01,7,2.747849,1.035556,1.712293,2,1.712293,0.0
Combination,2024-07-01,2024-08-01,8,2.239335,1.035556,1.203779,1,1.2037790000000002,2.220446049250313e-16
Combination,2024-07-01,2024-08-01,9,2.924197,1.035556,1.888641,2,1.888641,0.0
Combination,2024-07-01,2024-08-01,10,0.9489925,1.035556,-0.08656350000000002,2,-0.0865634999999999,1.1102230246251565e-16
Combination,2024-07-01,2024-08-01,11,2.06088,1.035556,1.025324,1,1.0253240000000001,2.220446049250313e-16
Combination,2024-07-01,2024-08-01,12,1.7551405,1.035556,0.7195845,2,0.7195845000000001,1.1102230246251565e-16
Combination,2024-07-01,2024-08-01,13,1.7315145,1.035556,0.6959585,2,0.6959585000000001,1.1102230246251565e-16
Combination,2024-07-01,2024-08-01,14,-0.83931,1.035556,-1.874866,1,-1.874866,0.0
Combination,2024-07-01,2024-08-01,15,2.409424,1.035556,1.373868,2,1.373868,0.0
Combination,2024-07-01,2024-08-01,16,0.6946475000000001,1.035556,-0.3409085,2,-0.34090849999999984,1.6653345369377348e-16
Combination,2024-07-01,2024-08-01,17,1.532421,1.035556,0.496865,1,0.4968650000000001,1.1102230246251565e-16
Combination,2024-07-01,2024-08-01,18,2.1466675,1.035556,1.1111115,2,1.1111115,0.0
Combination,2024-07-01,2024-08-01,19,-0.881247,1.035556,-1.916803,1,-1.9168029999999998,2.220446049250313e-16
Combination,2024-08-01,2024-09-01,0,2.4701245,2.166814,0.3033105,2,0.3033104999999998,-1.6653345369377348e-16
Combination,2024-08-01,2024-09-01,1,2.601325,2.166814,0.434511,2,0.4345110000000001,1.1102230246251565e-16
Combination,2024-08-01,2024-09-01,2,2.708076,2.166814,0.541262,1,0.5412620000000001,1.1102230246251565e-16
Combination,2024-08-01,2024-09-01,3,2.572726,2.166814,0.405912,2,0.40591199999999983,-1.6653345369377348e-16
Combination,2024-08-01,2024-09-01,4,3.2260275,2.166814,1.0592135,2,1.0592134999999998,-2.220446049250313e-16
Combination,2024-08-01,2024-09-01,5,1.862276,2.166814,-0.304538,1,-0.304538,0.0
Combination,2024-08-01,2024-09-01,6,1.2385350000000002,2.166814,-0.928279,2,-0.9282789999999999,1.1102230246251565e-16
Combination,2024-08-01,2024-09-01,7,1.6624455,2.166814,-0.5043685000000001,2,-0.5043685,1.1102230246251565e-16
Combination,2024-08-01,2024-09-01,8,2.59996,2.166814,0.433146,1,0.4331459999999998,-1.6653345369377348e-16
Combination,2024-08-01,2024-09-01,9,2.8620535,2.166814,0.6952395,2,0.6952395,0.0
Combination,2024-08-01,2024-09-01,10,1.402038,2.166814,-0.764776,2,-0.7647760000000001,-1.1102230246251565e-16
Combination,2024-08-01,2024-09-01,11,5.032987,2.166814,2.866173,1,2.8661730000000003,4.440892098500626e-16
Combination,2024-08-01,2024-09-01,12,2.955165,2.166814,0.788351,2,0.788351,0.0
Combination,2024-08-01,2024-09-01,13,4.6200395,2.166814,2.4532255,2,2.4532255,0.0
Combination,2024-08-01,2024-09-01,14,1.999836,2.166814,-0.166978,1,-0.16697800000000007,-8.326672684688674e-17
Combination,2024-08-01,2024-09-01,15,2.4639955000000002,2.166814,0.2971815,2,0.2971815000000002,2.220446049250313e-16
Combination,2024-08-01,2024-09-01,16,2.0724145,2.166814,-0.09439949999999998,2,-0.09439950000000019,-2.0816681711721685e-16
Combination,2024-08-01,2024-09-01,17,3.480776,2.166814,1.313962,1,1.313962,0.0
Combination,2024-08-01,2024-09-01,18,2.7477695,2.166814,0.5809555,2,0.5809555,0.0
Combination,2024-08-01,2024-09-01,19,2.48218,2.166814,0.315366,1,0.31536600000000004,5.551115123125783e-17
Combination,2024-09-01,2024-10-01,0,-5.432577,-6.352122,0.9195450000000001,2,0.9195449999999994,-6.661338147750939e-16
Combination,2024-09-01,2024-10-01,1,-4.1773865,-6.352122,2.1747355,2,2.1747354999999997,-4.440892098500626e-16
Combination,2024-09-01,2024-10-01,2,-7.043841,-6.352122,-0.691719,1,-0.691719,0.0
Combination,2024-09-01,2024-10-01,3,-6.9275335,-6.352122,-0.5754115,2,-0.5754115000000004,-4.440892098500626e-16
Combination,2024-09-01,2024-10-01,4,-6.0855685,-6.352122,0.2665535,2,0.26655349999999967,-3.3306690738754696e-16
Combination,2024-09-01,2024-10-01,5,-5.714124,-6.352122,0.637998,1,0.6379979999999996,-3.3306690738754696e-16
Combination,2024-09-01,2024-10-01,6,-5.1910695,-6.352122,1.1610525,2,1.1610524999999994,-6.661338147750939e-16
Combination,2024-09-01,2024-10-01,7,-5.8310534999999994,-6.352122,0.5210685,2,0.5210685000000002,1.1102230246251565e-16
Combination,2024-09-01,2024-10-01,8,-4.333196,-6.352122,2.018926,1,2.0189259999999996,-4.440892098500626e-16
Combination,2024-09-01,2024-10-01,9,-5.995089,-6.352122,0.35703299999999993,2,0.3570329999999995,-4.440892098500626e-16
Combination,2024-09-01,2024-10-01,10,-4.998839500000001,-6.352122,1.3532825000000002,2,1.3532824999999988,-1.3322676295501878e-15
Combination,2024-09-01,2024-10-01,11,-6.273179,-6.352122,0.078943,1,0.07894299999999976,-2.3592239273284576e-16
Combination,2024-09-01,2024-10-01,12,-4.4719045,-6.352122,1.8802174999999999,2,1.8802174999999997,-2.220446049250313e-16
Combination,2024-09-01,2024-10-01,13,-5.416722999999999,-6.352122,0.935399,2,0.9353990000000003,3.3306690738754696e-16
Combination,2024-09-01,2024-10-01,14,-3.544983,-6.352122,2.807139,1,2.8071389999999994,-4.440892098500626e-16
Combination,2024-09-01,2024-10-01,15,-4.9118275,-6.352122,1.4402945,2,1.4402944999999994,-6.661338147750939e-16
Combination,2024-09-01,2024-10-01,16,-5.2383915000000005,-6.352122,1.1137305,2,1.113730499999999,-8.881784197001252e-16
Combination,2024-09-01,2024-10-01,17,-5.223379,-6.352122,1.128743,1,1.1287429999999992,-8.881784197001252e-16
Combination,2024-09-01,2024-10-01,18,-6.3686620000000005,-6.352122,-0.01654,2,-0.016540000000000887,-8.881784197001252e-16
Combination,2024-09-01,2024-10-01,19,-5.627119,-6.352122,0.725003,1,0.7250029999999992,-7.771561172376096e-16
Combination,2024-10-01,2024-11-01,0,0.7652464999999999,0.045826,0.7194205,2,0.7194204999999999,-1.1102230246251565e-16
Combination,2024-10-01,2024-11-01,1,0.566668,0.045826,0.520842,2,0.5208419999999999,-1.1102230246251565e-16
Combination,2024-10-01,2024-11-01,2,0.548324,0.045826,0.502498,1,0.502498,0.0
Combination,2024-10-01,2024-11-01,3,0.06197300000000003,0.045826,0.016146999999999995,2,0.01614700000000003,3.469446951953614e-17
Combination,2024-10-01,2024-11-01,4,0.5396925,0.045826,0.4938665,2,0.49386650000000004,5.551115123125783e-17
Combination,2024-10-01,2024-11-01,5,2.297428,0.045826,2.251602,1,2.251602,0.0
Combination,2024-10-01,2024-11-01,6,0.11311449999999998,0.045826,0.0672885,2,0.06728849999999997,-2.7755575615628914e-17
Combination,2024-10-01,2024-11-01,7,1.9185245,0.045826,1.8726985,2,1.8726985,0.0
Combination,2024-10-01,2024-11-01,8,0.125883,0.045826,0.080057,1,0.08005699999999999,-1.3877787807814457e-17
Combination,2024-10-01,2024-11-01,9,1.717598,0.045826,1.671772,2,1.671772,0.0
Combination,2024-10-01,2024-11-01,10,0.6017835,0.045826,0.5559575,2,0.5559575,0.0
Combination,2024-10-01,2024-11-01,11,0.017741,0.045826,-0.028085,1,-0.028085,0.0
Combination,2024-10-01,2024-11-01,12,-0.02179049999999999,0.045826,-0.06761650000000002,2,-0.0676165,2.7755575615628914e-17
Combination,2024-10-01,2024-11-01,13,0.54666,0.045826,0.500834,2,0.500834,0.0
Combination,2024-10-01,2024-11-01,14,-0.317364,0.045826,-0.36319,1,-0.36318999999999996,5.551115123125783e-17
Combination,2024-10-01,2024-11-01,15,0.7166204999999999,0.045826,0.6707945,2,0.6707944999999998,-1.1102230246251565e-16
Combination,2024-10-01,2024-11-01,16,-0.25315699999999997,0.045826,-0.298983,2,-0.29898299999999994,5.551115123125783e-17
Combination,2024-10-01,2024-11-01,17,0.99409,0.045826,0.948264,1,0.948264,0.0
Combination,2024-10-01,2024-11-01,18,0.6861985,0.045826,0.6403725,2,0.6403725,0.0
Combination,2024-10-01,2024-11-01,19,0.16613,0.045826,0.120304,1,0.120304,0.0
Combination,2024-11-01,2024-12-01,0,0.4518690000000001,-1.36551,1.8173789999999999,2,1.817379,2.220446049250313e-16
Combination,2024-11-01,2024-12-01,1,0.2438845,-1.36551,1.6093945,2,1.6093945,0.0
Combination,2024-11-01,2024-12-01,2,-0.69535,-1.36551,0.67016,1,0.67016,0.0
Combination,2024-11-01,2024-12-01,3,-0.6785365,-1.36551,0.6869735,2,0.6869735,0.0
Combination,2024-11-01,2024-12-01,4,-1.4637695,-1.36551,-0.0982595,2,-0.09825949999999994,5.551115123125783e-17
Combination,2024-11-01,2024-12-01,5,-0.281478,-1.36551,1.084032,1,1.084032,0.0
Combination,2024-11-01,2024-12-01,6,-1.167945,-1.36551,0.19756500000000002,2,0.197565,-2.7755575615628914e-17
Combination,2024-11-01,2024-12-01,7,-1.0474679999999998,-1.36551,0.31804200000000005,2,0.31804200000000016,1.1102230246251565e-16
Combination,2024-11-01,2024-12-01,8,-0.622073,-1.36551,0.743437,1,0.743437,0.0
Combination,2024-11-01,2024-12-01,9,1.575422,-1.36551,2.940932,2,2.940932,0.0
Combination,2024-11-01,2024-12-01,10,-0.3398144999999999,-1.36551,1.0256954999999999,2,1.0256955,2.220446049250313e-16
Combination,2024-11-01,2024-12-01,11,0.245392,-1.36551,1.610902,1,1.610902,0.0
Combination,2024-11-01,2024-12-01,12,-1.402708,-1.36551,-0.037197999999999995,2,-0.037198000000000064,-6.938893903907228e-17
Combination,2024-11-01,2024-12-01,13,-1.282983,-1.36551,0.082527,2,0.08252700000000002,1.3877787807814457e-17
Combination,2024-11-01,2024-12-01,14,2.734816,-1.36551,4.100326,1,4.100326,0.0
Combination,2024-11-01,2024-12-01,15,-0.486175,-1.36551,0.879335,2,0.879335,0.0
Combination,2024-11-01,2024-12-01,16,-0.7617530000000001,-1.36551,0.6037569999999999,2,0.6037569999999999,0.0
Combination,2024-11-01,2024-12-01,17,-1.659668,-1.36551,-0.294158,1,-0.2941579999999999,5.551115123125783e-17
Combination,2024-11-01,2024-12-01,18,-0.1585435,-1.36551,1.2069665,2,1.2069665,0.0
Combination,2024-11-01,2024-12-01,19,1.730334,-1.36551,3.095844,1,3.095844,0.0
Combination,2024-12-01,2025-01-01,0,-4.099247,-3.470144,-0.6291030000000001,3,-0.6291030000000002,-1.1102230246251565e-16
Combination,2024-12-01,2025-01-01,1,-2.660524,-3.470144,0.8096200000000001,3,0.8096199999999998,-3.3306690738754696e-16
Combination,2024-12-01,2025-01-01,2,-3.3682606666666666,-3.470144,0.10188333333333333,3,0.10188333333333333,0.0
Combination,2024-12-01,2025-01-01,3,-5.3127336666666665,-3.470144,-1.8425896666666668,3,-1.8425896666666666,2.220446049250313e-16
Combination,2024-12-01,2025-01-01,4,-7.251768666666667,-3.470144,-3.781624666666666,3,-3.781624666666667,-8.881784197001252e-16
Combination,2024-12-01,2025-01-01,5,-5.740887000000001,-3.470144,-2.270743,3,-2.270743000000001,-8.881784197001252e-16
Combination,2024-12-01,2025-01-01,6,-5.480111,-3.470144,-2.009967,3,-2.009967,0.0
Combination,2024-12-01,2025-01-01,7,-3.6271640000000005,-3.470144,-0.15702000000000002,3,-0.1570200000000006,-5.828670879282072e-16
Combination,2024-12-01,2025-01-01,8,-4.555459,-3.470144,-1.0853149999999998,3,-1.085315,-2.220446049250313e-16
Combination,2024-12-01,2025-01-01,9,-8.104861333333334,-3.470144,-4.634717333333334,3,-4.6347173333333345,-8.881784197001252e-16
Combination,2024-12-01,2025-01-01,10,-6.140457666666666,-3.470144,-2.670313666666667,3,-2.6703136666666665,4.440892098500626e-16
Combination,2024-12-01,2025-01-01,11,-4.334799666666666,-3.470144,-0.8646556666666667,3,-0.8646556666666663,4.440892098500626e-16
Combination,2024-12-01,2025-01-01,12,-5.586669666666666,-3.470144,-2.1165256666666665,3,-2.1165256666666665,0.0
Combination,2024-12-01,2025-01-01,13,-6.263692666666667,-3.470144,-2.7935486666666662,3,-2.7935486666666667,-4.440892098500626e-16
Combination,2024-12-01,2025-01-01,14,-4.094589999999999,-3.470144,-0.624446,3,-0.6244459999999994,5.551115123125783e-16
Combination,2024-12-01,2025-01-01,15,-4.641920666666667,-3.470144,-1.1717766666666667,3,-1.1717766666666667,0.0
Combination,2024-12-01,2025-01-01,16,-4.851555666666667,-3.470144,-1.3814116666666667,3,-1.3814116666666671,-4.440892098500626e-16
Combination,2024-12-01,2025-01-01,17,-5.800482666666667,-3.470144,-2.3303386666666666,3,-2.3303386666666674,-8.881784197001252e-16
Combination,2024-12-01,2025-01-01,18,-5.309070666666667,-3.470144,-1.8389266666666666,3,-1.838926666666667,-4.440892098500626e-16
Combination,2024-12-01,2025-01-01,19,-7.521506,-3.470144,-4.051362,3,-4.051361999999999,8.881784197001252e-16
Combination,2025-01-01,2025-02-01,0,-4.28451925,-7.786369,3.50184975,4,3.50184975,0.0
Combination,2025-01-01,2025-02-01,1,-6.5336965,-7.786369,1.2526725,4,1.2526725,0.0
Combination,2025-01-01,2025-02-01,2,-7.6718850000000005,-7.786369,0.11448399999999988,3,0.11448399999999914,-7.355227538141662e-16
Combination,2025-01-01,2025-02-01,3,-7.9500595,-7.786369,-0.16369050000000007,4,-0.1636905000000004,-3.3306690738754696e-16
Combination,2025-01-01,2025-02-01,4,-7.713198333333334,-7.786369,0.07317066666666665,3,0.07317066666666605,-5.967448757360216e-16
Combination,2025-01-01,2025-02-01,5,-6.101259,-7.786369,1.6851099999999999,4,1.6851099999999999,0.0
Combination,2025-01-01,2025-02-01,6,-5.6782596666666665,-7.786369,2.108109333333333,3,2.108109333333333,0.0
Combination,2025-01-01,2025-02-01,7,-5.75003225,-7.786369,2.03633675,4,2.0363367499999994,-4.440892098500626e-16
Combination,2025-01-01,2025-02-01,8,-7.126076,-7.786369,0.6602929999999999,3,0.6602929999999994,-5.551115123125783e-16
Combination,2025-01-01,2025-02-01,9,-6.619926250000001,-7.786369,1.16644275,4,1.166442749999999,-1.1102230246251565e-15
Combination,2025-01-01,2025-02-01,10,-6.56529775,-7.786369,1.22107125,4,1.2210712499999996,-4.440892098500626e-16
Combination,2025-01-01,2025-02-01,11,-6.741973333333333,-7.786369,1.0443956666666667,3,1.0443956666666665,-2.220446049250313e-16
Combination,2025-01-01,2025-02-01,12,-4.7484235,-7.786369,3.0379455,4,3.0379454999999993,-8.881784197001252e-16
Combination,2025-01-01,2025-02-01,13,-5.0127836666666665,-7.786369,2.773585333333333,3,2.773585333333333,0.0
Combination,2025-01-01,2025-02-01,14,-7.53318875,-7.786369,0.25318025000000005,4,0.2531802499999998,-2.7755575615628914e-16
Combination,2025-01-01,2025-02-01,15,-6.134475999999999,-7.786369,1.651893,3,1.6518930000000003,2.220446049250313e-16
Combination,2025-01-01,2025-02-01,16,-5.4695540000000005,-7.786369,2.316815,4,2.316814999999999,-8.881784197001252e-16
Combination,2025-01-01,2025-02-01,17,-6.186829,-7.786369,1.59954,3,1.5995399999999993,-6.661338147750939e-16
Combination,2025-01-01,2025-02-01,18,-6.29047575,-7.786369,1.49589325,4,1.49589325,0.0
Combination,2025-01-01,2025-02-01,19,-7.105503333333334,-7.786369,0.6808656666666666,3,0.6808656666666657,-8.881784197001252e-16
Combination,2025-02-01,2025-03-01,0,6.203505,7.352851,-1.149346,4,-1.1493460000000004,-4.440892098500626e-16
Combination,2025-02-01,2025-03-01,1,7.36752725,7.352851,0.014676250000000002,4,0.014676249999999946,-5.551115123125783e-17
Combination,2025-02-01,2025-03-01,2,7.360818,7.352851,0.007966999999999988,4,0.007966999999999835,-1.5265566588595902e-16
Combination,2025-02-01,2025-03-01,3,7.249082666666666,7.352851,-0.10376833333333331,3,-0.1037683333333339,-5.967448757360216e-16
Combination,2025-02-01,2025-03-01,4,7.99580175,7.352851,0.64295075,4,0.6429507499999998,-2.220446049250313e-16
Combination,2025-02-01,2025-03-01,5,8.475506750000001,7.352851,1.12265575,4,1.1226557500000007,6.661338147750939e-16
Combination,2025-02-01,2025-03-01,6,6.464817333333333,7.352851,-0.8880336666666665,3,-0.8880336666666668,-3.3306690738754696e-16
Combination,2025-02-01,2025-03-01,7,6.3123735,7.352851,-1.0404775,4,-1.0404775000000006,-6.661338147750939e-16
Combination,2025-02-01,2025-03-01,8,6.7241525,7.352851,-0.6286985,4,-0.6286985000000005,-4.440892098500626e-16
Combination,2025-02-01,2025-03-01,9,7.327549,7.352851,-0.025301999999999936,3,-0.025301999999999936,0.0
Combination,2025-02-01,2025-03-01,10,6.870698,7.352851,-0.482153,4,-0.4821530000000003,-2.7755575615628914e-16
Combination,2025-02-01,2025-03-01,11,7.10032275,7.352851,-0.25252825,4,-0.2525282500000001,-1.1102230246251565e-16
Combination,2025-02-01,2025-03-01,12,6.551814,7.352851,-0.801037,4,-0.801037,0.0
Combination,2025-02-01,2025-03-01,13,5.480122333333334,7.352851,-1.8727286666666665,3,-1.8727286666666663,2.220446049250313e-16
Combination,2025-02-01,2025-03-01,14,6.1403995,7.352851,-1.2124514999999998,4,-1.2124515000000002,-4.440892098500626e-16
Combination,2025-02-01,2025-03-01,15,6.65060525,7.352851,-0.70224575,4,-0.7022457500000003,-3.3306690738754696e-16
Combination,2025-02-01,2025-03-01,16,6.6875333333333336,7.352851,-0.6653176666666666,3,-0.6653176666666667,-1.1102230246251565e-16
Combination,2025-02-01,2025-03-01,17,5.4961515,7.352851,-1.8566995,4,-1.8566995000000004,-4.440892098500626e-16
