scheme_name,month_date,target_month,rf_probability,monthly_return_percent,benchmark_monthly_return_percent,excess_return_percent,rank,funds_in_month,portfolio,model_name,probability_column,xgb_probability,lgbm_probability,average_probability
Franklin India ELSS Tax Saver Fund,2024-05-01,2024-06-01,,6.915345,7.051242,-0.135897,15.0,32,8,LightGBM,lgbm_probability,,0.20771640063067723,
Franklin India Flexi Cap Fund,2024-05-01,2024-06-01,,6.790821,7.051242,-0.260421,28.0,32,16,LightGBM,lgbm_probability,,0.023535357006599558,
Franklin India Focused Equity Fund,2024-05-01,2024-06-01,,6.51886,7.051242,-0.532382,11.0,32,6,LightGBM,lgbm_probability,,0.5605393901666429,
Franklin India Opportunities Fund,2024-05-01,2024-06-01,,7.498378,7.051242,0.447136,12.0,32,6,LightGBM,lgbm_probability,,0.4273499459377847,
HDFC ELSS Tax saver,2024-05-01,2024-06-01,,6.051424,7.051242,-0.999818,9.0,32,5,LightGBM,lgbm_probability,,0.6888442692607244,
HDFC Flexi Cap Fund,2024-05-01,2024-06-01,,6.208431,7.051242,-0.842811,13.0,32,7,LightGBM,lgbm_probability,,0.2851464120508009,
HDFC Focused Fund,2024-05-01,2024-06-01,,6.364508,7.051242,-0.686734,25.0,32,15,LightGBM,lgbm_probability,,0.08486953277235028,
HDFC Value Fund,2024-05-01,2024-06-01,,7.475505,7.051242,0.424263,21.0,32,12,LightGBM,lgbm_probability,,0.12266231817852465,
HSBC Flexi Cap Fund,2024-05-01,2024-06-01,,8.116271,7.051242,1.065029,19.0,32,11,LightGBM,lgbm_probability,,0.13413598235163127,
ICICI Prudential ELSS Tax Saver Fund,2024-05-01,2024-06-01,,6.083416,7.051242,-0.967826,24.0,32,14,LightGBM,lgbm_probability,,0.10824631156835787,
ICICI Prudential India Opportunities Fund,2024-05-01,2024-06-01,,5.385779,7.051242,-1.665463,4.0,32,1,LightGBM,lgbm_probability,,0.8755619347198792,
ITI ELSS Tax Saver Fund,2024-05-01,2024-06-01,,5.780891,7.051242,-1.270351,3.0,32,1,LightGBM,lgbm_probability,,0.9847383234433655,
Kotak ELSS Tax Saver Fund,2024-05-01,2024-06-01,,5.351887,7.051242,-1.699355,10.0,32,5,LightGBM,lgbm_probability,,0.6526001510928288,
LIC MF ELSS Tax Saver,2024-05-01,2024-06-01,,8.539354,7.051242,1.488112,16.0,32,9,LightGBM,lgbm_probability,,0.19994175950651222,
LIC MF Flexi Cap Fund,2024-05-01,2024-06-01,,8.578565,7.051242,1.527323,29.0,32,17,LightGBM,lgbm_probability,,0.016014563381799952,
Motilal Oswal ELSS Tax Saver Fund,2024-05-01,2024-06-01,,9.013836,7.051242,1.962594,7.0,32,3,LightGBM,lgbm_probability,,0.7670966049749232,
Motilal Oswal Flexi Cap Fund,2024-05-01,2024-06-01,,9.078674,7.051242,2.027432,17.0,32,10,LightGBM,lgbm_probability,,0.17194507662083824,
Navi Flexi Cap Fund,2024-05-01,2024-06-01,,7.593285,7.051242,0.542043,1.0,32,0,LightGBM,lgbm_probability,,0.9986772990790791,
Parag Parikh ELSS Tax Saver Fund,2024-05-01,2024-06-01,,5.210036,7.051242,-1.841206,31.0,32,18,LightGBM,lgbm_probability,,0.004822889453363429,
Parag Parikh Flexi Cap Fund,2024-05-01,2024-06-01,,4.537794,7.051242,-2.513448,23.0,32,13,LightGBM,lgbm_probability,,0.11088477890472091,
PGIM India Flexi Cap Fund,2024-05-01,2024-06-01,,7.99343,7.051242,0.942188,8.0,32,4,LightGBM,lgbm_probability,,0.7230943405436773,
Shriram ELSS Tax Saver Fund,2024-05-01,2024-06-01,,5.103785,7.051242,-1.947457,22.0,32,13,LightGBM,lgbm_probability,,0.11346810707282366,
Shriram Flexi Cap Fund,2024-05-01,2024-06-01,,4.568717,7.051242,-2.482525,6.0,32,3,LightGBM,lgbm_probability,,0.8467513147777621,
Sundaram ELSS Tax Saver Fund,2024-05-01,2024-06-01,,5.823164,7.051242,-1.228078,18.0,32,10,LightGBM,lgbm_probability,,0.15935567688690494,
UTI ELSS Tax Saver Fund,2024-05-01,2024-06-01,,7.975032,7.051242,0.92379,30.0,32,18,LightGBM,lgbm_probability,,0.006975405309440683,
UTI Flexi Cap Fund,2024-05-01,2024-06-01,,7.216369,7.051242,0.165127,5.0,32,2,LightGBM,lgbm_probability,,0.8656130471730049,
UTI Value Fund,2024-05-01,2024-06-01,,8.606123,7.051242,1.554881,14.0,32,8,LightGBM,lgbm_probability,,0.2760005650242765,
Axis Flexi Cap Fund,2024-06-01,2024-07-01,,2.482014,4.390997,-1.908983,22.0,33,12,LightGBM,lgbm_probability,,0.06527141440406654,
DSP ELSS Tax Saver Fund,2024-06-01,2024-07-01,,5.438025,4.390997,1.047028,1.0,33,0,LightGBM,lgbm_probability,,0.9963282940018353,
DSP Flexi Cap Fund,2024-06-01,2024-07-01,,3.682852,4.390997,-0.708145,24.0,33,13,LightGBM,lgbm_probability,,0.023124643278656744,
Edelweiss ELSS Tax saver Fund,2024-06-01,2024-07-01,,2.29958,4.390997,-2.091417,17.0,33,9,LightGBM,lgbm_probability,,0.16556393939636638,
Edelweiss Flexi Cap Fund,2024-06-01,2024-07-01,,2.597585,4.390997,-1.793412,30.0,33,17,LightGBM,lgbm_probability,,0.00642438697127705,
Franklin India ELSS Tax Saver Fund,2024-06-01,2024-07-01,,3.994447,4.390997,-0.39655,2.0,33,0,LightGBM,lgbm_probability,,0.9732157087203941,
Franklin India Flexi Cap Fund,2024-06-01,2024-07-01,,3.920058,4.390997,-0.470939,6.0,33,3,LightGBM,lgbm_probability,,0.8933292899590244,
Franklin India Focused Equity Fund,2024-06-01,2024-07-01,,2.404036,4.390997,-1.986961,23.0,33,13,LightGBM,lgbm_probability,,0.041432270353191955,
Franklin India Opportunities Fund,2024-06-01,2024-07-01,,2.65292,4.390997,-1.738077,5.0,33,2,LightGBM,lgbm_probability,,0.9425985848670765,
HDFC ELSS Tax saver,2024-06-01,2024-07-01,,2.903611,4.390997,-1.487386,16.0,33,9,LightGBM,lgbm_probability,,0.2044357671489185,
HDFC Flexi Cap Fund,2024-06-01,2024-07-01,,2.890179,4.390997,-1.500818,10.0,33,5,LightGBM,lgbm_probability,,0.5114384086414127,
HDFC Focused Fund,2024-06-01,2024-07-01,,2.360188,4.390997,-2.030809,29.0,33,16,LightGBM,lgbm_probability,,0.007363162561308803,
HDFC Value Fund,2024-06-01,2024-07-01,,3.921894,4.390997,-0.469103,4.0,33,1,LightGBM,lgbm_probability,,0.952301323428313,
HSBC Flexi Cap Fund,2024-06-01,2024-07-01,,2.97356,4.390997,-1.417437,12.0,33,6,LightGBM,lgbm_probability,,0.28857288761814376,
ICICI Prudential ELSS Tax Saver Fund,2024-06-01,2024-07-01,,4.664275,4.390997,0.273278,31.0,33,18,LightGBM,lgbm_probability,,0.0047859093288393955,
ICICI Prudential India Opportunities Fund,2024-06-01,2024-07-01,,5.221113,4.390997,0.830116,14.0,33,7,LightGBM,lgbm_probability,,0.21906461908419292,
ITI ELSS Tax Saver Fund,2024-06-01,2024-07-01,,3.049052,4.390997,-1.341945,3.0,33,1,LightGBM,lgbm_probability,,0.9696089510123743,
Kotak ELSS Tax Saver Fund,2024-06-01,2024-07-01,,3.156319,4.390997,-1.234678,19.0,33,10,LightGBM,lgbm_probability,,0.14818395315027627,
LIC MF ELSS Tax Saver,2024-06-01,2024-07-01,,3.070136,4.390997,-1.320861,27.0,33,15,LightGBM,lgbm_probability,,0.009395538665752545,
LIC MF Flexi Cap Fund,2024-06-01,2024-07-01,,3.305034,4.390997,-1.085963,26.0,33,15,LightGBM,lgbm_probability,,0.01035840139947563,
Motilal Oswal ELSS Tax Saver Fund,2024-06-01,2024-07-01,,3.133506,4.390997,-1.257491,9.0,33,4,LightGBM,lgbm_probability,,0.6078006921376545,
Motilal Oswal Flexi Cap Fund,2024-06-01,2024-07-01,,3.074992,4.390997,-1.316005,33.0,33,19,LightGBM,lgbm_probability,,0.0011932238047392427,
Navi Flexi Cap Fund,2024-06-01,2024-07-01,,3.831163,4.390997,-0.559834,28.0,33,16,LightGBM,lgbm_probability,,0.008897391661179694,
Nippon India Value Fund,2024-06-01,2024-07-01,,3.335344,4.390997,-1.055653,7.0,33,3,LightGBM,lgbm_probability,,0.8365852473060648,
Parag Parikh ELSS Tax Saver Fund,2024-06-01,2024-07-01,,4.793368,4.390997,0.402371,15.0,33,8,LightGBM,lgbm_probability,,0.21456952100987153,
Parag Parikh Flexi Cap Fund,2024-06-01,2024-07-01,,2.903931,4.390997,-1.487066,20.0,33,11,LightGBM,lgbm_probability,,0.1435071687085383,
PGIM India Flexi Cap Fund,2024-06-01,2024-07-01,,2.336096,4.390997,-2.054901,18.0,33,10,LightGBM,lgbm_probability,,0.1522744871458812,
Shriram ELSS Tax Saver Fund,2024-06-01,2024-07-01,,3.009417,4.390997,-1.38158,13.0,33,7,LightGBM,lgbm_probability,,0.25324302368788154,
Shriram Flexi Cap Fund,2024-06-01,2024-07-01,,2.333637,4.390997,-2.05736,8.0,33,4,LightGBM,lgbm_probability,,0.7399311281842289,
Sundaram ELSS Tax Saver Fund,2024-06-01,2024-07-01,,2.775656,4.390997,-1.615341,21.0,33,12,LightGBM,lgbm_probability,,0.11356382834455876,
UTI ELSS Tax Saver Fund,2024-06-01,2024-07-01,,3.403802,4.390997,-0.987195,25.0,33,14,LightGBM,lgbm_probability,,0.01067009199958915,
UTI Flexi Cap Fund,2024-06-01,2024-07-01,,3.02596,4.390997,-1.365037,32.0,33,18,LightGBM,lgbm_probability,,0.00127501949790433,
UTI Value Fund,2024-06-01,2024-07-01,,4.09342,4.390997,-0.297577,11.0,33,6,LightGBM,lgbm_probability,,0.30374859653515496,
Axis Flexi Cap Fund,2024-07-01,2024-08-01,,2.508834,1.035556,1.473278,10.0,33,5,LightGBM,lgbm_probability,,0.7781197255411666,
DSP ELSS Tax Saver Fund,2024-07-01,2024-08-01,,1.695555,1.035556,0.659999,6.0,33,3,LightGBM,lgbm_probability,,0.8837802781996699,
DSP Flexi Cap Fund,2024-07-01,2024-08-01,,2.281496,1.035556,1.24594,12.0,33,6,LightGBM,lgbm_probability,,0.48224380925833715,
Edelweiss ELSS Tax saver Fund,2024-07-01,2024-08-01,,2.20138,1.035556,1.165824,7.0,33,3,LightGBM,lgbm_probability,,0.8730970127247032,
Edelweiss Flexi Cap Fund,2024-07-01,2024-08-01,,2.239335,1.035556,1.203779,11.0,33,6,LightGBM,lgbm_probability,,0.5081861040248642,
Franklin India ELSS Tax Saver Fund,2024-07-01,2024-08-01,,1.724601,1.035556,0.689045,20.0,33,11,LightGBM,lgbm_probability,,0.0914073234371753,
Franklin India Flexi Cap Fund,2024-07-01,2024-08-01,,1.738428,1.035556,0.702872,27.0,33,15,LightGBM,lgbm_probability,,0.020362850492137912,
Franklin India Focused Equity Fund,2024-07-01,2024-08-01,,2.022357,1.035556,0.986801,8.0,33,4,LightGBM,lgbm_probability,,0.8684406987343275,
Franklin India Opportunities Fund,2024-07-01,2024-08-01,,1.802703,1.035556,0.767147,26.0,33,15,LightGBM,lgbm_probability,,0.025035742306933038,
HDFC ELSS Tax saver,2024-07-01,2024-08-01,,1.991641,1.035556,0.956085,29.0,33,16,LightGBM,lgbm_probability,,0.01590881440130224,
HDFC Flexi Cap Fund,2024-07-01,2024-08-01,,1.768461,1.035556,0.732905,28.0,33,16,LightGBM,lgbm_probability,,0.02033507593184468,
HDFC Focused Fund,2024-07-01,2024-08-01,,1.581999,1.035556,0.546443,32.0,33,18,LightGBM,lgbm_probability,,0.0008695123333247465,
HDFC Value Fund,2024-07-01,2024-08-01,,1.873672,1.035556,0.838116,21.0,33,12,LightGBM,lgbm_probability,,0.08949827968693413,
HSBC Flexi Cap Fund,2024-07-01,2024-08-01,,2.06088,1.035556,1.025324,18.0,33,10,LightGBM,lgbm_probability,,0.14605464701096332,
ICICI Prudential ELSS Tax Saver Fund,2024-07-01,2024-08-01,,2.794379,1.035556,1.758823,4.0,33,1,LightGBM,lgbm_probability,,0.9790083296079103,
ICICI Prudential India Opportunities Fund,2024-07-01,2024-08-01,,2.982646,1.035556,1.94709,9.0,33,4,LightGBM,lgbm_probability,,0.8222459917685312,
ITI ELSS Tax Saver Fund,2024-07-01,2024-08-01,,1.636609,1.035556,0.601053,23.0,33,13,LightGBM,lgbm_probability,,0.059153558431150714,
Kotak ELSS Tax Saver Fund,2024-07-01,2024-08-01,,-0.83931,1.035556,-1.874866,25.0,33,14,LightGBM,lgbm_probability,,0.044390549512065045,
LIC MF ELSS Tax Saver,2024-07-01,2024-08-01,,1.532421,1.035556,0.496865,22.0,33,12,LightGBM,lgbm_probability,,0.0827473065898327,
LIC MF Flexi Cap Fund,2024-07-01,2024-08-01,,0.095282,1.035556,-0.940274,14.0,33,7,LightGBM,lgbm_probability,,0.34670247796788395,
Motilal Oswal ELSS Tax Saver Fund,2024-07-01,2024-08-01,,4.061059,1.035556,3.025503,15.0,33,8,LightGBM,lgbm_probability,,0.32335059738256894,
Motilal Oswal Flexi Cap Fund,2024-07-01,2024-08-01,,2.711336,1.035556,1.67578,31.0,33,18,LightGBM,lgbm_probability,,0.0009443270496000317,
Navi Flexi Cap Fund,2024-07-01,2024-08-01,,1.787335,1.035556,0.751779,19.0,33,10,LightGBM,lgbm_probability,,0.10195437824614795,
Nippon India Value Fund,2024-07-01,2024-08-01,,2.115678,1.035556,1.080122,13.0,33,7,LightGBM,lgbm_probability,,0.38232138472856586,
Parag Parikh ELSS Tax Saver Fund,2024-07-01,2024-08-01,,1.327908,1.035556,0.292352,1.0,33,0,LightGBM,lgbm_probability,,0.9984848501221542,
Parag Parikh Flexi Cap Fund,2024-07-01,2024-08-01,,1.16076,1.035556,0.125204,2.0,33,0,LightGBM,lgbm_probability,,0.9959642210766558,
PGIM India Flexi Cap Fund,2024-07-01,2024-08-01,,2.57732,1.035556,1.541764,3.0,33,1,LightGBM,lgbm_probability,,0.9860540064039989,
Shriram ELSS Tax Saver Fund,2024-07-01,2024-08-01,,-0.881247,1.035556,-1.916803,33.0,33,19,LightGBM,lgbm_probability,,4.6164706889429845e-05,
Shriram Flexi Cap Fund,2024-07-01,2024-08-01,,-0.379166,1.035556,-1.414722,30.0,33,17,LightGBM,lgbm_probability,,0.001485238721938527,
Sundaram ELSS Tax Saver Fund,2024-07-01,2024-08-01,,1.589401,1.035556,0.553845,16.0,33,9,LightGBM,lgbm_probability,,0.32151502283412914,
UTI ELSS Tax Saver Fund,2024-07-01,2024-08-01,,1.956739,1.035556,0.921183,5.0,33,2,LightGBM,lgbm_probability,,0.9245392095315512,
UTI Flexi Cap Fund,2024-07-01,2024-08-01,,3.214202,1.035556,2.178646,17.0,33,9,LightGBM,lgbm_probability,,0.2646698687433458,
UTI Value Fund,2024-07-01,2024-08-01,,2.827207,1.035556,1.791651,24.0,33,13,LightGBM,lgbm_probability,,0.052801571564595966,
Axis Flexi Cap Fund,2024-08-01,2024-09-01,,3.619442,2.166814,1.452628,13.0,33,7,LightGBM,lgbm_probability,,0.17773717986243281,
DSP ELSS Tax Saver Fund,2024-08-01,2024-09-01,,1.859147,2.166814,-0.307667,3.0,33,1,LightGBM,lgbm_probability,,0.8191615159234631,
DSP Flexi Cap Fund,2024-08-01,2024-09-01,,2.503388,2.166814,0.336574,28.0,33,16,LightGBM,lgbm_probability,,0.000745148463366716,
Edelweiss ELSS Tax saver Fund,2024-08-01,2024-09-01,,2.025028,2.166814,-0.141786,14.0,33,7,LightGBM,lgbm_probability,,0.15780569304835157,
Edelweiss Flexi Cap Fund,2024-08-01,2024-09-01,,2.621639,2.166814,0.454825,25.0,33,14,LightGBM,lgbm_probability,,0.0010824026548162068,
Franklin India ELSS Tax Saver Fund,2024-08-01,2024-09-01,,1.999836,2.166814,-0.166978,31.0,33,18,LightGBM,lgbm_probability,,0.00036317377557831224,
Franklin India Flexi Cap Fund,2024-08-01,2024-09-01,,1.843844,2.166814,-0.32297,32.0,33,18,LightGBM,lgbm_probability,,0.0002304606041110739,
Franklin India Focused Equity Fund,2024-08-01,2024-09-01,,2.577702,2.166814,0.410888,27.0,33,15,LightGBM,lgbm_probability,,0.0008307483058792454,
Franklin India Opportunities Fund,2024-08-01,2024-09-01,,0.779048,2.166814,-1.387766,26.0,33,15,LightGBM,lgbm_probability,,0.0009687425990303812,
HDFC ELSS Tax saver,2024-08-01,2024-09-01,,2.300985,2.166814,0.134171,30.0,33,17,LightGBM,lgbm_probability,,0.0005252123963395783,
HDFC Flexi Cap Fund,2024-08-01,2024-09-01,,2.992151,2.166814,0.825337,33.0,33,19,LightGBM,lgbm_probability,,3.0294254896387148e-05,
HDFC Focused Fund,2024-08-01,2024-09-01,,3.480776,2.166814,1.313962,29.0,33,16,LightGBM,lgbm_probability,,0.0006990243981291,
HDFC Value Fund,2024-08-01,2024-09-01,,2.268256,2.166814,0.101442,18.0,33,10,LightGBM,lgbm_probability,,0.07574892460552989,
HSBC Flexi Cap Fund,2024-08-01,2024-09-01,,1.862276,2.166814,-0.304538,9.0,33,4,LightGBM,lgbm_probability,,0.6579432192111367,
ICICI Prudential ELSS Tax Saver Fund,2024-08-01,2024-09-01,,3.364964,2.166814,1.19815,4.0,33,1,LightGBM,lgbm_probability,,0.8116761020695835,
ICICI Prudential India Opportunities Fund,2024-08-01,2024-09-01,,2.369668,2.166814,0.202854,2.0,33,0,LightGBM,lgbm_probability,,0.8438427827637539,
ITI ELSS Tax Saver Fund,2024-08-01,2024-09-01,,2.708076,2.166814,0.541262,5.0,33,2,LightGBM,lgbm_probability,,0.8086140631541301,
Kotak ELSS Tax Saver Fund,2024-08-01,2024-09-01,,3.087091,2.166814,0.920277,10.0,33,5,LightGBM,lgbm_probability,,0.6300838620778547,
LIC MF ELSS Tax Saver,2024-08-01,2024-09-01,,2.48218,2.166814,0.315366,24.0,33,13,LightGBM,lgbm_probability,,0.0025425389503534127,
LIC MF Flexi Cap Fund,2024-08-01,2024-09-01,,3.081102,2.166814,0.914288,1.0,33,0,LightGBM,lgbm_probability,,0.970833472613558,
Motilal Oswal ELSS Tax Saver Fund,2024-08-01,2024-09-01,,5.032987,2.166814,2.866173,21.0,33,12,LightGBM,lgbm_probability,,0.05424913814106224,
Motilal Oswal Flexi Cap Fund,2024-08-01,2024-09-01,,6.662377,2.166814,4.495563,17.0,33,9,LightGBM,lgbm_probability,,0.08145621210138608,
Navi Flexi Cap Fund,2024-08-01,2024-09-01,,1.386044,2.166814,-0.78077,19.0,33,10,LightGBM,lgbm_probability,,0.07388109015062873,
Nippon India Value Fund,2024-08-01,2024-09-01,,2.290888,2.166814,0.124074,23.0,33,13,LightGBM,lgbm_probability,,0.028915741741121957,
Parag Parikh ELSS Tax Saver Fund,2024-08-01,2024-09-01,,3.26813,2.166814,1.101316,15.0,33,8,LightGBM,lgbm_probability,,0.11398110859338333,
Parag Parikh Flexi Cap Fund,2024-08-01,2024-09-01,,3.178253,2.166814,1.011439,6.0,33,3,LightGBM,lgbm_probability,,0.7867097131007679,
PGIM India Flexi Cap Fund,2024-08-01,2024-09-01,,2.775784,2.166814,0.60897,8.0,33,4,LightGBM,lgbm_probability,,0.6891818738461586,
Shriram ELSS Tax Saver Fund,2024-08-01,2024-09-01,,1.091026,2.166814,-1.075788,11.0,33,6,LightGBM,lgbm_probability,,0.2676118308181943,
Shriram Flexi Cap Fund,2024-08-01,2024-09-01,,0.056761,2.166814,-2.110053,20.0,33,11,LightGBM,lgbm_probability,,0.06393669730023303,
Sundaram ELSS Tax Saver Fund,2024-08-01,2024-09-01,,2.024397,2.166814,-0.142417,7.0,33,3,LightGBM,lgbm_probability,,0.7719157705003497,
UTI ELSS Tax Saver Fund,2024-08-01,2024-09-01,,2.306352,2.166814,0.139538,22.0,33,12,LightGBM,lgbm_probability,,0.0335737431398905,
UTI Flexi Cap Fund,2024-08-01,2024-09-01,,3.455851,2.166814,1.289037,12.0,33,6,LightGBM,lgbm_probability,,0.2164466637871036,
UTI Value Fund,2024-08-01,2024-09-01,,2.59996,2.166814,0.433146,16.0,33,9,LightGBM,lgbm_probability,,0.1058073634683078,
Axis Flexi Cap Fund,2024-09-01,2024-10-01,,-6.169154,-6.352122,0.182968,32.0,33,18,LightGBM,lgbm_probability,,0.000205850223044724,
DSP ELSS Tax Saver Fund,2024-09-01,2024-10-01,,-5.348337,-6.352122,1.003785,4.0,33,1,LightGBM,lgbm_probability,,0.7648745639136733,
DSP Flexi Cap Fund,2024-09-01,2024-10-01,,-5.223379,-6.352122,1.128743,31.0,33,18,LightGBM,lgbm_probability,,0.0002781347555514766,
Edelweiss ELSS Tax saver Fund,2024-09-01,2024-10-01,,-5.41923,-6.352122,0.932892,28.0,33,16,LightGBM,lgbm_probability,,0.00043578890093025894,
Edelweiss Flexi Cap Fund,2024-09-01,2024-10-01,,-5.877755,-6.352122,0.474367,18.0,33,10,LightGBM,lgbm_probability,,0.028268177620798744,
Franklin India ELSS Tax Saver Fund,2024-09-01,2024-10-01,,-5.274571,-6.352122,1.077551,16.0,33,9,LightGBM,lgbm_probability,,0.04152755116442579,
Franklin India Flexi Cap Fund,2024-09-01,2024-10-01,,-5.138116,-6.352122,1.214006,15.0,33,8,LightGBM,lgbm_probability,,0.04378071925679872,
Franklin India Focused Equity Fund,2024-09-01,2024-10-01,,-7.147953,-6.352122,-0.795831,6.0,33,3,LightGBM,lgbm_probability,,0.5777418833050788,
Franklin India Opportunities Fund,2024-09-01,2024-10-01,,-4.333196,-6.352122,2.018926,17.0,33,9,LightGBM,lgbm_probability,,0.03349372109357875,
HDFC ELSS Tax saver,2024-09-01,2024-10-01,,-5.057553,-6.352122,1.294569,24.0,33,13,LightGBM,lgbm_probability,,0.003911556549337661,
HDFC Flexi Cap Fund,2024-09-01,2024-10-01,,-3.806231,-6.352122,2.545891,27.0,33,15,LightGBM,lgbm_probability,,0.0016578106286643311,
HDFC Focused Fund,2024-09-01,2024-10-01,,-3.544983,-6.352122,2.807139,30.0,33,17,LightGBM,lgbm_probability,,0.0003191758554242069,
HDFC Value Fund,2024-09-01,2024-10-01,,-4.955691,-6.352122,1.396431,26.0,33,15,LightGBM,lgbm_probability,,0.0019213511642040366,
HSBC Flexi Cap Fund,2024-09-01,2024-10-01,,-4.661348,-6.352122,1.690774,13.0,33,7,LightGBM,lgbm_probability,,0.12381895472131042,
ICICI Prudential ELSS Tax Saver Fund,2024-09-01,2024-10-01,,-6.017424,-6.352122,0.334698,23.0,33,13,LightGBM,lgbm_probability,,0.008851626487683123,
ICICI Prudential India Opportunities Fund,2024-09-01,2024-10-01,,-5.023184,-6.352122,1.328938,8.0,33,4,LightGBM,lgbm_probability,,0.3784727272895504,
ITI ELSS Tax Saver Fund,2024-09-01,2024-10-01,,-7.13458,-6.352122,-0.782458,7.0,33,3,LightGBM,lgbm_probability,,0.39943767110572637,
Kotak ELSS Tax Saver Fund,2024-09-01,2024-10-01,,-5.978265,-6.352122,0.373857,11.0,33,6,LightGBM,lgbm_probability,,0.2791742087649917,
LIC MF ELSS Tax Saver,2024-09-01,2024-10-01,,-5.627119,-6.352122,0.725003,29.0,33,16,LightGBM,lgbm_probability,,0.00033003966126352426,
LIC MF Flexi Cap Fund,2024-09-01,2024-10-01,,-5.838482,-6.352122,0.51364,1.0,33,0,LightGBM,lgbm_probability,,0.9951226479533323,
Motilal Oswal ELSS Tax Saver Fund,2024-09-01,2024-10-01,,-3.805693,-6.352122,2.546429,25.0,33,14,LightGBM,lgbm_probability,,0.0026280198455997696,
Motilal Oswal Flexi Cap Fund,2024-09-01,2024-10-01,,-6.56817,-6.352122,-0.216048,33.0,33,19,LightGBM,lgbm_probability,,1.9981764354100417e-05,
Navi Flexi Cap Fund,2024-09-01,2024-10-01,,-5.026672,-6.352122,1.32545,3.0,33,1,LightGBM,lgbm_probability,,0.8187706455307079,
Nippon India Value Fund,2024-09-01,2024-10-01,,-5.336331,-6.352122,1.015791,21.0,33,12,LightGBM,lgbm_probability,,0.012807592888376917,
Parag Parikh ELSS Tax Saver Fund,2024-09-01,2024-10-01,,-4.403874,-6.352122,1.948248,10.0,33,5,LightGBM,lgbm_probability,,0.3375646503442636,
Parag Parikh Flexi Cap Fund,2024-09-01,2024-10-01,,-3.006436,-6.352122,3.345686,5.0,33,2,LightGBM,lgbm_probability,,0.6029101588065394,
PGIM India Flexi Cap Fund,2024-09-01,2024-10-01,,-6.068356,-6.352122,0.283766,22.0,33,12,LightGBM,lgbm_probability,,0.011092223983907332,
Shriram ELSS Tax Saver Fund,2024-09-01,2024-10-01,,-6.715607,-6.352122,-0.363485,20.0,33,11,LightGBM,lgbm_probability,,0.023525106777026777,
Shriram Flexi Cap Fund,2024-09-01,2024-10-01,,-6.720487,-6.352122,-0.368365,9.0,33,4,LightGBM,lgbm_probability,,0.3740481976579249,
Sundaram ELSS Tax Saver Fund,2024-09-01,2024-10-01,,-5.593751,-6.352122,0.758371,19.0,33,10,LightGBM,lgbm_probability,,0.027665850489015705,
UTI ELSS Tax Saver Fund,2024-09-01,2024-10-01,,-7.043841,-6.352122,-0.691719,2.0,33,0,LightGBM,lgbm_probability,,0.836823288521391,
UTI Flexi Cap Fund,2024-09-01,2024-10-01,,-6.273179,-6.352122,0.078943,14.0,33,7,LightGBM,lgbm_probability,,0.0657399641274849,
UTI Value Fund,2024-09-01,2024-10-01,,-5.714124,-6.352122,0.637998,12.0,33,6,LightGBM,lgbm_probability,,0.16654335322677816,
Axis Flexi Cap Fund,2024-10-01,2024-11-01,,1.272534,0.045826,1.226708,30.0,33,17,LightGBM,lgbm_probability,,0.007236167763569567,
DSP ELSS Tax Saver Fund,2024-10-01,2024-11-01,,0.125883,0.045826,0.080057,15.0,33,8,LightGBM,lgbm_probability,,0.9451154550715163,
DSP Flexi Cap Fund,2024-10-01,2024-11-01,,0.074621,0.045826,0.028795,18.0,33,10,LightGBM,lgbm_probability,,0.5946254678572623,
Edelweiss ELSS Tax saver Fund,2024-10-01,2024-11-01,,0.524626,0.045826,0.4788,23.0,33,13,LightGBM,lgbm_probability,,0.3622614150491736,
